宝贝ID,商家编码,行业类目,宝贝标题,宝贝链接,浏览量,访客数,销售额,成交宝贝数,交易笔数,转化率,入口数,出口数,跳失率,停留时间,收藏量,新增购物车人数,新增购物车宝贝件数,退款额,退货量,退款率,搜索UV,PC端类目UV,PC端收藏UV,PC端直通车UV,PC端淘宝客UV,浏览量（PC）,访客数（PC）,销售额（PC）,成交宝贝数（PC）,交易笔数（PC）,转化率（PC）,入口数（PC）,出口数（PC）,跳失率（PC）,停留时间（PC）,搜索UV（PC）,浏览量（手机）,访客数（手机）,销售额（手机）,成交宝贝数（手机）,交易笔数（手机）,转化率（手机）,入口数（手机）,出口数（手机）,跳失率（手机）,停留时间（手机）,搜索UV（手机）,访客数（老客）,销售额（老客）,成交宝贝数（老客）,交易笔数（老客）,转化率（老客）
5.45253E+11,AW489,女装/女士精品 -> 西装,豆沙色西装西服外套阔腿裤套装女2017早秋新款粉色名媛气质薄款,http://item.taobao.com/item.htm?id=545252610823,2,2,0,0,0,0%,1,2,100%,0,0,0,0,0,0,0%,0,0,0,0,0,0,0,0,0,0,0%,0,0,0%,0,0,2,2,0,0,0,0%,1,2,100%,0,0,1,0,0,0,0%
5.45743E+11,AW499,女装/女士精品 -> 风衣,绿色风衣女中长款2017春秋新款韩版工装外套双排扣过膝西装领大衣,http://item.taobao.com/item.htm?id=545743036858,8,6,0,0,0,0%,6,2,16.70%,10,0,0,0,0,0,0%,0,0,0,0,0,0,0,0,0,0,0%,0,0,0%,0,0,8,6,0,0,0,0%,6,2,16.70%,10,0,2,0,0,0,0%
5.45777E+11,AW529,女装/女士精品 -> 风衣,店主很红高端红色风衣女韩版2017春秋新款中长款长袖chic外套欧美,http://item.taobao.com/item.htm?id=545777273433,351,231,308.9,1,1,0.43%,65,49,23.10%,58,2,0,0,0,0,0%,93,0,2,0,1,6,6,0,0,0,0%,3,2,66.70%,6,1,345,225,308.9,1,1,0.44%,62,47,21%,59,92,20,0,0,0,0%
5.45777E+11,AW494,女装/女士精品 -> 短外套,秋装新款飞行员夹克女韩版学生BF开衫外套短款时尚宽松棒球服休闲,http://item.taobao.com/item.htm?id=545777293354,159,132,0,0,0,0%,27,35,66.70%,81,7,2,0,0,0,0%,30,0,0,0,1,6,5,0,0,0,0%,2,0,0%,7,1,153,127,0,0,0,0%,25,35,72%,83,29,13,0,0,0,0%
5.45777E+11,AW521,女装/女士精品 -> 连衣裙,橘红色连衣裙初恋裙长款长裙长袖宽松复古打底chic2018秋装女新款,http://item.taobao.com/item.htm?id=545777417130,126,105,0,0,0,0%,11,14,54.50%,60,3,0,0,0,0,0%,17,0,0,0,0,1,1,0,0,0,0%,0,0,0%,8,0,125,104,0,0,0,0%,11,14,54.50%,60,17,8,0,0,0,0%
5.4579E+11,AW510,女装/女士精品 -> 牛仔裤,春秋新款破洞毛边牛仔裤女九分裤宽松直筒港味复古chic韩风长裤子,http://item.taobao.com/item.htm?id=545789962867,129,80,175.2,1,1,1.25%,18,21,38.90%,37,1,0,0,0,0,0%,11,0,0,0,0,1,1,0,0,0,0%,0,0,0%,2,0,128,79,175.2,1,1,1.27%,18,21,38.90%,37,11,23,175.2,1,1,4.35%
5.4579E+11,AW505,女装/女士精品 -> 半身裙,2017新款韩版鱼尾包臀半身裙女荷叶边高腰A字型小清新伞裙直筒裙,http://item.taobao.com/item.htm?id=545790150155,120,91,0,0,0,0%,5,6,40%,70,4,0,0,0,0,0%,7,0,0,0,0,1,1,0,0,0,0%,0,1,0%,0,0,119,90,0,0,0,0%,5,5,40%,71,7,5,0,0,0,0%
5.4581E+11,AW497,女装/女士精品 -> 衬衫,2018韩版新款灯笼袖长袖BF衬衫裙女韩国中长款收腰蓝色衬衫宽松,http://item.taobao.com/item.htm?id=545810239741,279,217,0,0,0,0%,30,38,56.70%,113,3,0,0,0,0,0%,53,0,2,0,0,7,7,0,0,0,0%,2,2,100%,13,0,272,210,0,0,0,0%,28,36,53.60%,115,53,18,0,0,0,0%
5.45811E+11,AW535,女装/女士精品 -> 风衣,港风风衣女中长款2017春秋新款韩版超长款过膝chic秋天bf外套宽松,http://item.taobao.com/item.htm?id=545810831650,4,4,0,0,0,0%,3,4,100%,0,0,0,0,0,0,0%,0,0,0,0,0,1,1,0,0,0,0%,1,1,100%,0,0,3,3,0,0,0,0%,2,3,100%,0,0,1,0,0,0,0%
5.45906E+11,AW504,女装/女士精品 -> 裤子 -> 休闲裤,原创天鹅绒萝卜裤女韩版宽松九分裤休闲裤大码复古运动裤子潮春秋,http://item.taobao.com/item.htm?id=545906415242,109,75,0,0,0,0%,5,4,40%,48,2,0,0,0,0,0%,4,0,0,0,0,2,2,0,0,0,0%,0,0,0%,3,0,107,73,0,0,0,0%,5,4,40%,49,4,10,0,0,0,0%
5.4592E+11,AW498,女装/女士精品 -> 连衣裙,2017春秋新款深v领连衣裙女中长款外搭亮片刺绣镂空吊带裙背带裙,http://item.taobao.com/item.htm?id=545920457924,4,3,0,0,0,0%,1,2,100%,28,0,0,0,0,0,0%,0,0,0,0,0,0,0,0,0,0,0%,0,0,0%,0,0,4,3,0,0,0,0%,1,2,100%,28,0,0,0,0,0,0%
5.46199E+11,AW537,女装/女士精品 -> 风衣,港风黑色风衣女中长款chic夏季2018新款韩版宽松防晒开衫连帽外套,http://item.taobao.com/item.htm?id=546198702525,41,23,0,0,0,0%,20,19,60%,27,0,0,0,0,0,0%,0,0,0,0,0,0,0,0,0,0,0%,0,0,0%,0,0,41,23,0,0,0,0%,20,19,60%,27,0,6,0,0,0,0%
5.46532E+11,AW540,女士内衣/男士内衣/家居服 -> 睡衣/家居服套装,2017新款仙鹤印花睡衣风套装女韩版宽松休闲裤清新居家两件套家居,http://item.taobao.com/item.htm?id=546531786367,2,1,0,0,0,0%,0,0,0%,29,0,0,0,0,0,0%,0,0,0,0,0,0,0,0,0,0,0%,0,0,0%,0,0,2,1,0,0,0,0%,0,0,0%,29,0,0,0,0,0,0%
5.46554E+11,AW539,女士内衣/男士内衣/家居服 -> 睡衣/家居服套装,印花睡衣女套装短款韩版睡衣睡裤宽松家居服两件套2018新款,http://item.taobao.com/item.htm?id=546554235389,426,336,258.73,1,1,0.30%,46,52,71.70%,55,9,1,0,0,0,0%,44,0,0,0,0,9,9,0,0,0,0%,0,0,0%,12,0,417,327,258.73,1,1,0.31%,46,52,71.70%,55,44,41,258.73,1,1,2.44%
5.46687E+11,AW550,女装/女士精品 -> 风衣,店主很红英伦高端格子风衣女2018春装新款中长款港风过膝外套韩版,http://item.taobao.com/item.htm?id=546687248604,350,180,552,2,2,1.11%,41,43,41.50%,88,7,5,0,0,0,0%,49,0,1,0,0,3,3,0,0,0,0%,1,0,0%,55,0,347,177,552,2,2,1.13%,40,43,42.50%,87,49,35,0,0,0,0%
5.46687E+11,AW545,女装/女士精品 -> 风衣,风衣女中长款衬衣式韩版2017秋季新款西装领条纹千鸟格子外套女装,http://item.taobao.com/item.htm?id=546687428103,421,260,182.97,1,1,0.38%,26,38,61.50%,86,8,0,0,0,0,0%,47,0,1,0,0,6,6,0,0,0,0%,1,1,100%,17,2,415,254,182.97,1,1,0.39%,25,37,60%,86,45,33,182.97,1,1,3.03%
5.46721E+11,AW557,女装/女士精品 -> 毛针织衫,2017春秋新款黑白拼接V领毛衣女韩版漏肩宽松长袖休闲百搭上衣擦,http://item.taobao.com/item.htm?id=546720805924,108,90,0,0,0,0%,2,2,50%,66,2,0,0,0,0,0%,12,0,0,0,0,0,0,0,0,0,0%,0,0,0%,0,0,108,90,0,0,0,0%,2,2,50%,66,12,13,0,0,0,0%
5.48003E+11,AW577,女装/女士精品 -> 裤子 -> 休闲裤,背带连体阔腿裤女v领无袖九分2017夏季新款韩版时尚休闲气质长裤,http://item.taobao.com/item.htm?id=548003202880,183,161,0,0,0,0%,8,5,62.50%,70,6,0,0,0,0,0%,13,0,1,0,0,3,3,0,0,0,0%,0,0,0%,43,0,180,158,0,0,0,0%,8,5,62.50%,72,13,15,0,0,0,0%
5.48003E+11,AW562,女装/女士精品 -> 连衣裙,新款拼接吊带连衣裙女中长款时尚宽松v领无袖百褶裙假两件chic潮,http://item.taobao.com/item.htm?id=548003230919,1,1,0,0,0,0%,1,1,100%,0,0,0,0,0,0,0%,0,0,0,0,0,0,0,0,0,0,0%,0,0,0%,0,0,1,1,0,0,0,0%,1,1,100%,0,0,0,0,0,0,0%
5.48003E+11,AW575,女装/女士精品 -> T恤,抽绳小V字长袖t恤2017春秋新款韩版修身宽松休闲条纹长袖短款上衣,http://item.taobao.com/item.htm?id=548003466324,2,2,0,0,0,0%,0,0,0%,15,0,0,0,0,0,0%,0,0,0,0,0,0,0,0,0,0,0%,0,0,0%,0,0,2,2,0,0,0,0%,0,0,0%,15,0,0,0,0,0,0%
5.4803E+11,AW598,女装/女士精品 -> 半身裙,不规则蓝色半身裙女2018春秋新款韩版时尚修身宽松纯色下摆裙子,http://item.taobao.com/item.htm?id=548030239935,50,39,0,0,0,0%,2,4,100%,56,0,0,0,0,0,0%,4,0,0,0,0,1,1,0,0,0,0%,0,1,0%,0,0,49,38,0,0,0,0%,2,3,100%,56,4,4,0,0,0,0%
5.48421E+11,AW601,女装/女士精品 -> 裤子 -> 休闲裤,春秋吊带裤女宽松连体阔腿裤背带九分裤高腰显瘦棉麻裤欧美风宽松,http://item.taobao.com/item.htm?id=548420952777,628,361,0,0,0,0%,25,34,68%,79,7,0,0,0,0,0%,35,0,0,0,0,1,1,0,0,0,0%,0,1,0%,0,0,627,360,0,0,0,0%,25,33,68%,79,35,34,0,0,0,0%
5.49492E+11,AW637,女装/女士精品 -> 半身裙,撞色拼接百褶裙女半身裙宽松复古休闲大摆裙九分A字长裙子蓬蓬裙,http://item.taobao.com/item.htm?id=549491751643,58,53,155.65,1,1,1.89%,4,5,100%,44,3,0,0,0,0,0%,6,0,0,0,0,0,0,0,0,0,0%,0,0,0%,0,0,58,53,155.65,1,1,1.89%,4,5,100%,44,6,5,155.65,1,1,20%
5.49492E+11,AW643,女装/女士精品 -> 裤子 -> 休闲裤,原创百慕达白色褶子短裤女新款韩版时尚棉麻松紧运动休闲五分裤子,http://item.taobao.com/item.htm?id=549491807520,1,1,0,0,0,0%,1,1,100%,0,0,0,0,0,0,0%,0,0,0,0,0,0,0,0,0,0,0%,0,0,0%,0,0,1,1,0,0,0,0%,1,1,100%,0,0,0,0,0,0,0%
5.49636E+11,AW296,女装/女士精品 -> 连衣裙,绿色竖条纹衬衫连衣裙女夏2017新款韩版显瘦收腰系带中长款衬衫裙,http://item.taobao.com/item.htm?id=549635598622,159,83,0,0,0,0%,25,19,56%,54,1,0,0,0,0,0%,11,0,0,0,0,0,0,0,0,0,0%,0,0,0%,0,0,159,83,0,0,0,0%,25,19,56%,54,11,8,0,0,0,0%
5.50174E+11,AW662,女装/女士精品 -> 衬衫,清仓前短后长红白条纹衬衫女夏季文艺飘带收腰海军风衬衣上衣燕尾,http://item.taobao.com/item.htm?id=550174424628,64,56,0,0,0,0%,5,6,60%,284,2,0,0,0,0,0%,8,0,0,0,0,0,0,0,0,0,0%,0,0,0%,0,0,64,56,0,0,0,0%,5,6,60%,284,8,8,0,0,0,0%
5.50174E+11,AW661,女装/女士精品 -> 衬衫,港味不规则白色飘带短袖衬衫女春秋新款韩版宽松文艺清新半袖衬衣,http://item.taobao.com/item.htm?id=550174488516,100,75,0,0,0,0%,7,7,14.30%,47,0,0,0,0,0,0%,8,0,0,0,0,1,1,0,0,0,0%,0,0,0%,1,0,99,74,0,0,0,0%,7,7,14.30%,48,8,7,0,0,0,0%
5.50227E+11,AW657,女装/女士精品 -> 裤子 -> 休闲裤,原创欧美红色高腰前开叉chic裤子女春秋拼接直筒九分休闲运动长裤,http://item.taobao.com/item.htm?id=550227065051,84,79,0,0,0,0%,3,4,100%,39,2,0,0,0,0,0%,7,0,0,0,0,1,1,0,0,0,0%,0,0,0%,5,0,83,78,0,0,0,0%,3,4,100%,39,7,14,0,0,0,0%
5.50227E+11,AW685,女装/女士精品 -> 裤子 -> 休闲裤,背带阔腿裤女裙裤2017新款连体裤欧美宽松港味复古chic七分裤子,http://item.taobao.com/item.htm?id=550227085002,2,2,0,0,0,0%,2,2,100%,0,0,0,0,0,0,0%,0,0,0,0,0,1,1,0,0,0,0%,1,1,100%,0,0,1,1,0,0,0,0%,1,1,100%,0,0,1,0,0,0,0%
5.50255E+11,AW674,女装/女士精品 -> T恤,修身圆领夏新款网纱拼接小心机上衣女设计感喇叭网纱t恤宽松罩衫,http://item.taobao.com/item.htm?id=550254882157,33,26,0,0,0,0%,0,3,0%,51,1,0,0,0,0,0%,2,0,0,0,0,4,4,0,0,0,0%,0,1,0%,87,0,29,22,0,0,0,0%,0,2,0%,27,2,3,0,0,0,0%
5.50255E+11,AW683,女装/女士精品 -> 裤子 -> 休闲裤,原创黑色优雅拼接网边裤女2017新款欧美休闲九分直筒长裤子宽松,http://item.taobao.com/item.htm?id=550254902118,49,43,0,0,0,0%,1,0,0%,57,1,0,0,0,0,0%,5,0,0,0,0,0,0,0,0,0,0%,0,0,0%,0,0,49,43,0,0,0,0%,1,0,0%,57,5,6,0,0,0,0%
5.50289E+11,AW678,女装/女士精品 -> T恤,原创白色透视海军风五分袖T恤女宽松2017夏新款小心机设计感上衣,http://item.taobao.com/item.htm?id=550289127594,10,3,0,0,0,0%,1,2,0%,30,0,0,0,0,0,0%,0,0,0,0,0,0,0,0,0,0,0%,0,0,0%,0,0,10,3,0,0,0,0%,1,2,0%,30,0,0,0,0,0,0%
5.50289E+11,AW663,女装/女士精品 -> 短外套,原创珊瑚色印花长款开衫女夏季韩版休闲拼色长袖薄款防晒衣外搭,http://item.taobao.com/item.htm?id=550289159548,1,1,0,0,0,0%,1,1,100%,0,0,0,0,0,0,0%,0,0,0,0,0,0,0,0,0,0,0%,0,0,0%,0,0,1,1,0,0,0,0%,1,1,100%,0,0,0,0,0,0,0%
5.50289E+11,AW666,女装/女士精品 -> T恤,原创白色心机破洞T恤女新款港味休闲百搭前卫短袖上衣女生体恤潮,http://item.taobao.com/item.htm?id=550289171551,81,76,0,0,0,0%,6,6,50%,71,1,0,0,90.68,1,100%,16,0,0,0,1,3,3,0,0,0,0%,0,1,0%,3,0,78,73,0,0,0,0%,6,5,50%,75,16,10,90.68,1,1,10%
5.50289E+11,AW669,女装/女士精品 -> T恤,港味红色复古宽松大喇叭袖T恤女韩国重磅心机上衣设计感打底体恤,http://item.taobao.com/item.htm?id=550289355079,4,2,0,0,0,0%,1,1,0%,27,0,0,0,0,0,0%,0,0,0,0,0,0,0,0,0,0,0%,0,0,0%,0,0,4,2,0,0,0,0%,1,1,0%,27,0,1,0,0,0,0%
5.52923E+11,AW711,女装/女士精品 -> 连衣裙,原创欧美复古水墨印花连衣裙女灯笼袖夏季新款优雅气质淑女长裙子,http://item.taobao.com/item.htm?id=552923388924,2,2,0,0,0,0%,2,1,50%,20,0,0,0,0,0,0%,0,0,2,0,0,2,2,0,0,0,0%,2,1,50%,20,0,0,0,0,0,0,0%,0,0,0%,0,0,0,0,0,0,0%
5.5293E+11,AW729,女装/女士精品 -> 连衣裙,原创睡衣风印花连衣裙外穿中长款宽松系带收腰防晒外套开衫两穿,http://item.taobao.com/item.htm?id=552929916225,2,2,0,0,0,0%,0,0,0%,2,0,0,0,0,0,0%,0,0,2,0,0,2,2,0,0,0,0%,0,0,0%,2,0,0,0,0,0,0,0%,0,0,0%,0,0,0,0,0,0,0%
5.52987E+11,AW699,女装/女士精品 -> 连衣裙,橘黄色连衣裙女夏气质复古宽松显瘦chic风高腰褶皱裙子中长款欧美,http://item.taobao.com/item.htm?id=552986581700,3,3,0,0,0,0%,2,2,50%,17,0,0,0,0,0,0%,0,0,2,0,0,3,3,0,0,0,0%,2,2,50%,17,0,0,0,0,0,0,0%,0,0,0%,0,0,0,0,0,0,0%
5.52987E+11,AW705,女装/女士精品 -> 衬衫,港味复古chic早秋衬衫竖条纹衬衣女宽松长款2018韩版新款气质衬衫,http://item.taobao.com/item.htm?id=552987133859,518,341,482.24,3,3,0.88%,39,48,43.60%,126,10,7,0,0,0,0%,38,0,0,0,0,7,7,0,0,0,0%,1,2,100%,6,1,511,334,482.24,3,3,0.90%,38,46,42.10%,136,37,39,0,0,0,0%
5.52989E+11,AW709,女装/女士精品 -> 连衣裙,欧美个性原宿ulzzang连衣裙中长款夏2017新款宽松减龄显瘦衬衫裙,http://item.taobao.com/item.htm?id=552988917839,116,93,170.75,1,1,1.08%,7,9,57.10%,74,1,0,0,0,0,0%,9,0,3,0,0,3,3,0,0,0,0%,2,1,50%,3,0,113,90,170.75,1,1,1.11%,5,8,60%,59,9,13,170.75,1,1,7.69%
5.52992E+11,AW713,女装/女士精品 -> 裤子 -> 休闲裤,卡其色高腰苎麻短裤女百搭裤子港风a字裙chic阔腿裤卷边显瘦热裤,http://item.taobao.com/item.htm?id=552992269310,55,50,0,0,0,0%,1,3,100%,45,1,0,0,187.47,2,100%,8,0,0,0,0,1,1,0,0,0,0%,0,1,0%,0,0,54,49,0,0,0,0%,1,2,100%,45,8,6,0,0,0,0%
5.53064E+11,AW697,女装/女士精品 -> 套装/学生校服/工作制服 -> 时尚套装,阔腿裤套装小吊带上衣女V领气质chic风两件套洋气套装欧洲站夏,http://item.taobao.com/item.htm?id=553063967886,1,1,0,0,0,0%,0,0,0%,16,0,0,0,0,0,0%,0,0,1,0,0,1,1,0,0,0,0%,0,0,0%,16,0,0,0,0,0,0,0%,0,0,0%,0,0,0,0,0,0,0%
5.53068E+11,AW731,女装/女士精品 -> T恤,原创印花白t恤女新款港味chic圆领短袖宽字母上衣韩版松休闲体恤,http://item.taobao.com/item.htm?id=553068429866,224,192,0,0,0,0%,4,16,50%,88,2,0,0,86.41,1,100%,27,0,0,0,0,2,2,0,0,0,0%,0,1,0%,4,0,222,190,0,0,0,0%,4,15,50%,90,27,20,86.41,1,1,5%
5.5307E+11,AW712,女装/女士精品 -> T恤,原创荷叶边黑白条纹T恤短袖女新款大圆领喇叭袖心机上衣设计感潮,http://item.taobao.com/item.htm?id=553069623830,25,25,0,0,0,0%,1,4,100%,21,2,0,0,0,0,0%,3,0,0,0,0,1,1,0,0,0,0%,0,1,0%,0,0,24,24,0,0,0,0%,1,3,100%,22,3,1,0,0,0,0%
5.53093E+11,AW694,女装/女士精品 -> 半身裙,原创蕾丝白色时尚半身裙女百褶裙透视高腰长裙A字裙ulzzang网纱裙,http://item.taobao.com/item.htm?id=553092506821,2,2,0,0,0,0%,1,1,100%,9,0,0,0,0,0,0%,0,0,2,0,0,2,2,0,0,0,0%,1,1,100%,9,0,0,0,0,0,0,0%,0,0,0%,0,0,0,0,0,0,0%
5.53095E+11,AW701,女装/女士精品 -> T恤,原创心机上衣设计感印花潮流T恤女个性前卫韩范chic上衣蝙蝠型,http://item.taobao.com/item.htm?id=553095258145,15,10,0,0,0,0%,8,5,12.50%,17,0,0,0,0,0,0%,0,0,8,0,0,9,8,0,0,0,0%,6,3,0%,18,0,6,2,0,0,0,0%,2,2,50%,13,0,4,0,0,0,0%
5.53096E+11,AW703,女装/女士精品 -> 裤子 -> 休闲裤,原创高腰侧开叉阔腿裤女裤夏薄款chic哈伦裤九分裤休闲裤松紧腰,http://item.taobao.com/item.htm?id=553096126030,1,1,0,0,0,0%,1,0,0%,0,0,0,0,0,0,0%,0,0,0,0,0,0,0,0,0,0,0%,0,0,0%,0,0,1,1,0,0,0,0%,1,0,0%,0,0,0,0,0,0,0%
5.53096E+11,AW706,女装/女士精品 -> 衬衫,港味复古chic格纹衬衫女夏新款oversize衬衣衬衫裙宽松上衣外套,http://item.taobao.com/item.htm?id=553096338682,2,2,0,0,0,0%,0,0,0%,5,0,0,0,0,0,0%,0,0,1,0,0,2,2,0,0,0,0%,0,0,0%,5,0,0,0,0,0,0,0%,0,0,0%,0,0,0,0,0,0,0%
5.53099E+11,AW720,女装/女士精品 -> 连衣裙,原创夏季复古拼色衬衫裙中长款学院风连衣裙女前短后长显瘦裙子,http://item.taobao.com/item.htm?id=553098938077,1,1,0,0,0,0%,0,0,0%,0,0,0,0,0,0,0%,0,0,0,0,0,0,0,0,0,0,0%,0,0,0%,0,0,1,1,0,0,0,0%,0,0,0%,0,0,1,0,0,0,0%
5.53142E+11,AW708,女装/女士精品 -> 衬衫,原创喇叭袖波点港味复古chic衬衫女防晒春秋新款宽松衬衣外套宽松,http://item.taobao.com/item.htm?id=553141723364,13,12,0,0,0,0%,6,5,66.70%,15,0,0,0,0,0,0%,0,0,9,0,0,9,9,0,0,0,0%,4,4,75%,22,0,4,3,0,0,0,0%,2,1,50%,0,0,3,0,0,0,0%
5.53146E+11,AW730,女装/女士精品 -> 蕾丝衫/雪纺衫,蕾丝边上衣女2017新款韩版港味chic七分袖小心机镂空拼接蕾丝衫,http://item.taobao.com/item.htm?id=553145867717,6,6,0,0,0,0%,3,2,66.70%,7,0,0,0,0,0,0%,0,0,6,0,0,6,6,0,0,0,0%,3,2,66.70%,7,0,0,0,0,0,0,0%,0,0,0%,0,0,1,0,0,0,0%
5.5316E+11,AW716,女装/女士精品 -> 衬衫,复古棉麻条纹衬衫女2018春秋新款chic韩风亚麻大纽扣防晒衬衣外套,http://item.taobao.com/item.htm?id=553160126390,93,80,0,0,0,0%,3,4,66.70%,52,2,0,0,0,0,0%,9,0,0,0,0,1,1,0,0,0,0%,0,0,0%,13,0,92,79,0,0,0,0%,3,4,66.70%,52,9,7,0,0,0,0%
5.54236E+11,AW755,女装/女士精品 -> 半身裙,2017夏季新款蕾丝透视黑色网纱裙百褶半身裙女网纱罩裙A字裙,http://item.taobao.com/item.htm?id=554235816722,4,4,0,0,0,0%,1,1,100%,0,0,0,0,0,0,0%,0,0,0,0,0,0,0,0,0,0,0%,0,0,0%,0,0,4,4,0,0,0,0%,1,1,100%,0,0,0,0,0,0,0%
5.54251E+11,AW778,女装/女士精品 -> T恤,原宿印花polo衫上衣女夏bf宽松t恤裙复古港味chic体恤短袖ulzzang,http://item.taobao.com/item.htm?id=554250660330,1,1,0,0,0,0%,0,0,0%,0,0,0,0,0,0,0%,0,0,0,0,0,0,0,0,0,0,0%,0,0,0%,0,0,1,1,0,0,0,0%,0,0,0%,0,0,1,0,0,0,0%
5.54309E+11,AW745,女装/女士精品 -> 套装/学生校服/工作制服 -> 时尚套装,苎麻阔腿裤西装外套两件套女2018春秋新款洋气时尚套装休闲裤女装,http://item.taobao.com/item.htm?id=554308813384,209,173,0,0,0,0%,21,23,57.10%,59,1,0,0,0,0,0%,22,0,0,0,0,4,4,0,0,0,0%,0,0,0%,33,0,205,169,0,0,0,0%,21,23,57.10%,58,22,20,0,0,0,0%
5.54344E+11,AW743,女装/女士精品 -> T恤,圆环拼接喇叭袖上衣新款2018白色T恤个性设计感体恤chic上衣宽松,http://item.taobao.com/item.htm?id=554343678430,92,65,0,0,0,0%,5,7,60%,138,2,0,0,0,0,0%,5,0,0,0,0,2,2,0,0,0,0%,0,1,0%,4,0,90,63,0,0,0,0%,5,6,60%,140,5,9,0,0,0,0%
5.54512E+11,AW771,女装/女士精品 -> T恤,原创高街风短袖T恤女2017新款女装白色字母印花体恤宽松打底上衣,http://item.taobao.com/item.htm?id=554512127862,83,75,0,0,0,0%,12,9,58.30%,43,3,0,0,0,0,0%,16,0,0,0,0,2,2,0,0,0,0%,1,1,100%,0,0,81,73,0,0,0,0%,11,8,54.50%,43,16,8,0,0,0,0%
5.54514E+11,AW779,女装/女士精品 -> T恤,侧开叉针织长款镂空透视长款T恤女2017春秋新款宽松中长款套头衫,http://item.taobao.com/item.htm?id=554514263624,2,1,0,0,0,0%,1,0,0%,0,0,0,0,0,0,0%,0,0,0,0,0,0,0,0,0,0,0%,0,0,0%,0,0,2,1,0,0,0,0%,1,0,0%,0,0,0,0,0,0,0%
5.54515E+11,AW781,女装/女士精品 -> 连衣裙,秋冬打底连衣裙女中长款针织彩色条纹网纱拼接宽松圆领过膝短袖裙,http://item.taobao.com/item.htm?id=554515247273,193,153,0,0,0,0%,20,26,55%,93,1,0,0,0,0,0%,31,0,0,0,0,6,6,0,0,0,0%,3,3,100%,51,3,187,147,0,0,0,0%,17,23,47.10%,93,28,22,0,0,0,0%
5.54745E+11,AW280,女装/女士精品 -> 连衣裙,红色连衣裙女衬衣裙2017新款裙子春秋宽松中长款V领A字衬衫裙韩版,http://item.taobao.com/item.htm?id=554745325902,716,572,279.97,2,2,0.35%,59,84,64.40%,58,14,4,0,0,0,0%,131,0,0,0,0,6,6,0,0,0,0%,0,1,0%,7,1,710,566,279.97,2,2,0.35%,59,83,64.40%,58,130,51,133.97,1,1,1.96%
5.55397E+11,AW015,女装/女士精品 -> 风衣,原创2017秋装新款黑色风衣中长款韩版宽松超长款过膝外套女春秋装,http://item.taobao.com/item.htm?id=555396965681,32,26,0,0,0,0%,2,3,50%,99,3,0,0,0,0,0%,1,0,0,0,0,0,0,0,0,0,0%,0,0,0%,0,0,32,26,0,0,0,0%,2,3,50%,99,1,7,0,0,0,0%
5.56208E+11,AW762,女装/女士精品 -> 半身裙,原创女装半身鱼尾裙女2017夏季新款韩版宽松A字裙荷叶边五分裙子,http://item.taobao.com/item.htm?id=556207826973,94,82,0,0,0,0%,3,4,33.30%,48,1,0,0,0,0,0%,11,0,0,0,0,3,3,0,0,0,0%,0,0,0%,6,0,91,79,0,0,0,0%,3,4,33.30%,49,11,8,0,0,0,0%
5.56213E+11,AW362,女装/女士精品 -> 风衣,店主很红姜黄色麂皮绒风衣女中长款欧美2017新款鹿皮绒收腰外套,http://item.taobao.com/item.htm?id=556212784699,11,8,0,0,0,0%,8,4,37.50%,13,0,0,0,0,0,0%,0,0,0,0,0,0,0,0,0,0,0%,0,0,0%,0,0,11,8,0,0,0,0%,8,4,37.50%,13,0,3,0,0,0,0%
5.56278E+11,AW381,女装/女士精品 -> 短外套,小清新棒球服女2017春秋新款韩版飞行员夹克短款oversize外套百搭,http://item.taobao.com/item.htm?id=556278251364,346,244,200,1,1,0.41%,48,58,56.30%,77,15,0,0,0,0,0%,80,0,0,0,0,17,12,200,1,1,8.33%,10,9,50%,38,3,329,232,0,0,0,0%,38,49,57.90%,76,77,25,0,0,0,0%
5.57027E+11,AW789,女装/女士精品 -> 套装/学生校服/工作制服 -> 时尚套装,原创天蓝色小西装女2017秋季新款韩版休闲修身长袖chic西服套装潮,http://item.taobao.com/item.htm?id=557027356856,2,2,0,0,0,0%,1,0,0%,592,0,0,0,0,0,0%,0,0,0,0,0,0,0,0,0,0,0%,0,0,0%,0,0,2,2,0,0,0,0%,1,0,0%,592,0,0,0,0,0,0%
5.57028E+11,AW822,女装/女士精品 -> 毛针织衫,拼色竖条纹针织衫女套头秋冬新款韩版宽松显瘦长袖原宿风打底毛衣,http://item.taobao.com/item.htm?id=557027604766,2576,1363,1594.89,9,9,0.66%,366,402,38.80%,100,98,88,0,346.92,2,17.87%,190,0,1,0,0,36,30,0,0,0,0%,12,11,41.70%,72,8,2540,1333,1594.89,9,9,0.68%,354,391,38.70%,100,182,153,0,0,0,0%
5.57028E+11,AW791,女装/女士精品 -> 衬衫,原宿风白衬衫女长袖宽松韩版学生百搭bf风中长款连衣裙衬衣裙欧货,http://item.taobao.com/item.htm?id=557027896330,7349,3968,1296.12,7,7,0.18%,1347,1393,51.30%,114,128,91,0,195.02,1,13.08%,1264,0,5,0,1,61,57,0,0,0,0%,24,16,45.80%,115,10,7288,3911,1296.12,7,7,0.18%,1323,1377,51.40%,113,1254,258,184.79,1,1,0.39%
